ip,timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Label
192.168.179.134,1743667693.253407,1755,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.253499,1756,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.253559,135,6,0.0002949237823486,2,0,120,0,406884.7857720291,6781.413096200485,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.253559,135,6,0.0003168582916259,2,0,120,0,378718.1941309255,6311.969902182092,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.253605,1757,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.253698,1758,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.253726,135,6,0.0002679824829101,2,0,120,0,447790.462633452,7463.174377224199,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.253726,135,6,0.0003490447998046,2,0,120,0,343795.40983606555,5729.92349726776,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.25376,1759,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.253827,1760,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.253876,135,6,0.0001990795135498,2,0,120,0,602774.2275449102,10046.237125748505,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.253902,1761,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.253994,135,6,0.0004949569702148,2,0,120,0,242445.31791907517,4040.755298651253,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254034,1762,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.254162,135,6,0.0003268718719482,2,0,120,0,367116.3238512035,6118.605397520058,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.254162,135,6,0.0004580020904541,2,0,120,0,262007.53774076,4366.792295679334,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254189,1763,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.254277,1764,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.254302,135,6,0.0003180503845214,2,0,120,0,377298.7106446777,6288.311844077961,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.254302,135,6,0.0004510879516601,2,0,120,0,266023.50951374206,4433.725158562368,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254343,1765,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.254459,1766,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.254489,135,6,0.0002641677856445,2,0,120,0,454256.7509025271,7570.9458483754515,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.254489,135,6,0.0003831386566162,2,0,120,0,313202.538892346,5220.042314872433,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254527,1767,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.254587,1768,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25462,135,6,0.0003519058227539,2,0,120,0,341000.325203252,5683.338753387534,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.25462,135,6,0.0004029273986816,2,0,120,0,297820.4023668639,4963.673372781065,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254653,1769,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.254731,1770,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.254872,135,6,0.0001509189605712,2,0,120,0,795128.7203791469,13252.145339652448,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.254906,1771,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.254972,135,6,0.0004889965057373,2,0,120,0,245400.5265724037,4090.008776206728,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255004,1772,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255221,135,6,0.0002400875091552,2,0,120,0,499817.7557100298,8330.295928500496,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.255221,135,6,0.0002880096435546,2,0,120,0,416652.71523178805,6944.211920529801,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255279,1773,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.255333,1774,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255364,135,6,0.0002319812774658,2,0,120,0,517283.1243576568,8621.385405960946,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.255364,135,6,0.0002961158752441,2,0,120,0,405246.76328502415,6754.112721417069,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255392,1775,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.25544,1776,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255509,135,6,0.0002310276031494,2,0,120,0,519418.4520123839,8656.974200206398,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255536,1777,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255596,135,6,0.0001940727233886,2,0,120,0,618324.914004914,10305.415233415231,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255635,1778,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25566,135,6,0.0001299381256103,2,0,120,0,923516.4770642202,15391.94128440367,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255687,1779,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25574,135,6,0.0003390312194824,2,0,120,0,353949.7046413502,5899.161744022504,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255774,1780,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255877,135,6,0.000201940536499,2,0,120,0,594234.3329397875,9903.905548996458,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.255877,135,6,0.0003139972686767,2,0,120,0,382168.92938496586,6369.4821564160975,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.255905,1781,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.255955,1782,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.255976,135,6,0.0003609657287597,2,0,120,0,332441.5323645971,5540.692206076618,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.255976,135,6,0.0005600452423095,2,0,120,0,214268.4035759898,3571.14005959983,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256001,1783,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.256047,1784,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256191,135,6,0.0003449916839599,2,0,120,0,347834.4713199724,5797.241188666206,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256239,1785,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256337,135,6,0.0004341602325439,2,0,120,0,276395.6507413509,4606.594179022515,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256376,1786,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256406,135,6,0.0003650188446044,2,0,120,0,328750.15022860875,5479.169170476813,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.256406,135,6,0.0005669593811035,2,0,120,0,211655.37426408747,3527.5895710681243,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256434,1787,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.256503,1788,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256536,135,6,0.0004370212554931,2,0,120,0,274586.1865793781,4576.436442989634,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.256536,135,6,0.0005710124969482,2,0,120,0,210153.0187891441,3502.550313152401,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256582,1789,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.256725,1790,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256771,135,6,0.0003359317779541,2,0,120,0,357215.38679914834,5953.589779985806,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.256771,135,6,0.0004398822784423,2,0,120,0,272800.26016260165,4546.671002710027,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.256804,1791,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.256922,1792,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.256973,135,6,0.0002379417419433,2,0,120,0,504325.130260521,8405.41883767535,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.256973,135,6,0.0002980232238769,2,0,120,0,402653.184,6710.8864,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257017,1793,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.257086,1794,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257107,135,6,0.0002949237823486,2,0,120,0,406884.7857720291,6781.413096200485,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.257107,135,6,0.000417947769165,2,0,120,0,287117.21620079863,4785.286936679977,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257136,1795,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.25719,1796,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257271,135,6,0.0002539157867431,2,0,120,0,472597.6338028169,7876.627230046948,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257299,1797,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257402,135,6,0.000180959701538,2,0,120,0,663131.0671936759,11052.184453227932,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.257402,135,6,0.0002541542053222,2,0,120,0,472154.296435272,7869.238273921201,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.257402,135,6,0.000338077545166,2,0,120,0,354948.1523272214,5915.802538787024,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257432,1798,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.257453,1799,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.257506,1800,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257583,135,6,0.0003411769866943,2,0,120,0,351723.605870021,5862.060097833682,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.25761,1801,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257656,135,6,0.0002679824829101,2,0,120,0,447790.462633452,7463.174377224199,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257684,1802,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25774,135,6,0.0002820491790771,2,0,120,0,425457.7176669485,7090.961961115807,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257797,1803,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.257924,135,6,0.0002360343933105,2,0,120,0,508400.48484848486,8473.341414141414,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.257924,135,6,0.0003209114074707,2,0,120,0,373934.9777117385,6232.249628528974,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.257955,1804,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.257977,1805,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.258022,135,6,0.0003449916839599,2,0,120,0,347834.4713199724,5797.241188666206,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258049,1806,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25816,135,6,0.0002069473266601,2,0,120,0,579857.6958525346,9664.294930875576,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258193,1807,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.258245,135,6,0.0003950595855712,2,0,120,0,303751.6475558238,5062.52745926373,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258274,1808,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.258367,135,6,0.0002729892730712,2,0,120,0,439577.711790393,7326.29519650655,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.258367,135,6,0.0003879070281982,2,0,120,0,309352.4769514444,5155.874615857406,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258405,1809,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.258475,1810,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.258512,135,6,0.0002429485321044,2,0,120,0,493931.7762512267,8232.196270853778,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.258512,135,6,0.000370979309082,2,0,120,0,323468.17480719794,5391.136246786632,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.25855,1811,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.258612,1812,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.25864,135,6,0.0002429485321044,2,0,120,0,493931.7762512267,8232.196270853778,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.25864,135,6,0.0004129409790039,2,0,120,0,290598.4295612009,4843.307159353349,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258672,1813,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.258732,1814,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.258883,135,6,0.0001699924468994,2,0,120,0,705913.716690042,11765.2286115007,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.258883,135,6,0.0003418922424316,2,0,120,0,350987.7824267782,5849.796373779637,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.258917,1815,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259009,1816,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259053,135,6,0.0001718997955322,2,0,120,0,698081.1095700416,11634.685159500694,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259053,135,6,0.0003049373626708,2,0,120,0,393523.4401876466,6558.724003127443,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259085,1817,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259177,1818,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259225,135,6,0.0003330707550048,2,0,120,0,360283.8081603436,6004.730136005726,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259225,135,6,0.0003330707550048,2,0,120,0,360283.8081603436,6004.730136005726,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259253,1819,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.25932,1820,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259358,135,6,0.0002000331878662,2,0,120,0,599900.452920143,9998.340882002383,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259358,135,6,0.0003659725189208,2,0,120,0,327893.47231270355,5464.891205211727,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259358,135,6,0.0003659725189208,2,0,120,0,327893.47231270355,5464.891205211727,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259386,1821,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259453,1822,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259485,1823,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259558,135,6,0.0001859664916992,2,0,120,0,645277.5384615385,10754.62564102564,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259558,135,6,0.0003449916839599,2,0,120,0,347834.4713199724,5797.241188666206,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.259558,135,6,0.0003449916839599,2,0,120,0,347834.4713199724,5797.241188666206,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259595,1824,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259629,1825,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.259702,1826,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259744,135,6,0.0001590251922607,2,0,120,0,754597.4212893554,12576.623688155922,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259768,1827,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.259903,135,6,0.000399112701416,2,0,120,0,300666.9534050179,5011.115890083632,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.259934,1828,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260063,135,6,0.0002391338348388,2,0,120,0,501811.0468594217,8363.517447657028,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260063,135,6,0.0004451274871826,2,0,120,0,269585.6882699518,4493.0948044991965,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260063,135,6,0.0004451274871826,2,0,120,0,269585.6882699518,4493.0948044991965,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260063,135,6,0.0004451274871826,2,0,120,0,269585.6882699518,4493.0948044991965,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.260089,1829,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.26018,1830,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260205,1831,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260271,1832,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260302,135,6,0.0002059936523437,2,0,120,0,582542.2222222222,9709.037037037036,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260302,135,6,0.0002059936523437,2,0,120,0,582542.2222222222,9709.037037037036,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260302,135,6,0.0002059936523437,2,0,120,0,582542.2222222222,9709.037037037036,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260302,135,6,0.0003368854522705,2,0,120,0,356204.161358811,5936.736022646851,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.260333,1833,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260393,1834,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260421,1835,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260477,1836,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260508,135,6,0.0001308917999267,2,0,120,0,916787.7595628416,15279.795992714024,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260508,135,6,0.000248908996582,2,0,120,0,482103.908045977,8035.065134099616,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.260541,1837,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260602,1838,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260639,135,6,0.0001180171966552,2,0,120,0,1016800.9696969696,16946.68282828283,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260639,135,6,0.0003199577331542,2,0,120,0,375049.53800298064,6250.82563338301,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.260665,1839,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260727,1840,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260757,135,6,0.000201940536499,2,0,120,0,594234.3329397875,9903.905548996458,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260757,135,6,0.0005290508270263,2,0,120,0,226821.30689499772,3780.355114916629,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.260784,1841,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.260926,1842,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.260959,135,6,0.0003271102905273,2,0,120,0,366848.7463556851,6114.145772594752,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.260959,135,6,0.0003271102905273,2,0,120,0,366848.7463556851,6114.145772594752,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261002,1843,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.261065,1844,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.261105,135,6,0.000180959701538,2,0,120,0,663131.0671936759,11052.184453227932,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.261105,135,6,0.0004689693450927,2,0,120,0,255880.2643619725,4264.671072699543,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261144,1845,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.261221,1846,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.261286,135,6,0.0002880096435546,2,0,120,0,416652.71523178805,6944.211920529801,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.261286,135,6,0.0004379749298095,2,0,120,0,273988.28524768644,4566.471420794775,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261327,1847,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.261391,1848,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.261421,135,6,0.000303030014038,2,0,120,0,396000.3776553895,6600.006294256491,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.261421,135,6,0.0006101131439208,2,0,120,0,196684.83001172333,3278.080500195389,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261459,1849,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.261552,1850,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.261574,135,6,0.0004570484161376,2,0,120,0,262554.2410015649,4375.904016692749,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.261574,135,6,0.0004570484161376,2,0,120,0,262554.2410015649,4375.904016692749,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261601,1851,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.2617,1852,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.261724,135,6,0.0003070831298828,2,0,120,0,390773.6645962733,6512.894409937888,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.261724,135,6,0.0004959106445312,2,0,120,0,241979.0769230769,4032.984615384616,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.261782,1853,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.261973,1854,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.262031,135,6,0.0001888275146484,2,0,120,0,635500.6060606061,10591.676767676769,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.262031,135,6,0.0003309249877929,2,0,120,0,362619.9423631124,6043.665706051873,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.262094,1855,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.262194,1856,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.26222,135,6,0.0001420974731445,2,0,120,0,844490.7382550335,14074.845637583892,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.26222,135,6,0.0003180503845214,2,0,120,0,377298.7106446777,6288.311844077961,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.262262,1857,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
